Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,SANTA MONICA,1401 Olympic Blvd,EV ARC MEM PARK; Solar-powered station; Battery must be 20% charged to work; check battery status in advance by texting 244 to (619) 304-3874 ,Santa Monica,CA,90404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0207375,-118.48104,6/14/2020,158981,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,PLF,135 N Los Robles Avenue,"L1 STATION 01; Level 1 near East West Bank office elevators
L1 STATION 02; Spaces 227&amp;228
L1 STATION 03; Level 1, Spaces 53&amp;136
L1 STATION 04",Pasadena,CA,91101,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.148186,-118.141776,6/14/2020,158982,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on time of day. $1 per hour,,,,,,,,,
ELEC,CITY OF VENTURA,555 E Santa Clara St,"DOWNTOWN PS1
DOWNTOWN PS3",Ventura,CA,93001,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.27974,-119.292211,6/14/2020,158983,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,
ELEC,BROOKFIELD WEST,601 S Figueroa St,601 S FIG 9-10; Stations are on P5.,Los Angeles,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0509669,-118.2591472,6/14/2020,158984,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 3 hours, and $5 per additional hour, maximum payment of $30, maximum session time is 24 hours",,,,,,,,,
ELEC,HPP - 6922,1630n N Orange Dr,"EV 1; Located next to exit on floor 1
EV 2; Next to exit on level 1",Los Angeles,CA,90028,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.100396,-118.341202,6/14/2020,158985,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.29 per kWh",,,,,,,,,
ELEC,HQ STATION 5,9710 topanga canyon blvd,"CHATSWORTH EV 1; CA lottery near front entrance
CHATSWORTH EV 3; CA lottery near front entrance ",Chatsworth,CA,91311,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.24654,-118.606504,6/14/2020,158986,2020-06-14 09:21:15 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.21 per kWh,,,,,,,,,
ELEC,HQ STATION 5,9710 Topanga Canyon Blvd,CHATSWORTH EV 2; CA lottery near main entrance ,Los Angeles,CA,91311,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.2464894,-118.6067358,6/14/2020,158987,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.21 per kWh,,,,,,,,,
ELEC,COBALT APTS,10601 Washington Blvd,COMMUNITY 01; 19,Culver City,CA,90232,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0173478,-118.4052866,6/14/2020,158988,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $10 per additional hour, $0.25 per kWh",,,,,,,,,
ELEC,BLACKSTONE EV,201 Burbank St,BLACKSTONE 1; Located across from Burbank Elementary & left of Cannery Park,Hayward,CA,94541,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.665497,-122.0952,6/14/2020,158989,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,IRVINE  CO  OFC,4780 Eastgate Mall,"4780 EASTGATE 1; Adjacent to the 4780 building entrance.
4780 EASTGATE 2; Stations are adjacent to the 4780 building entrance.",San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.880882,-117.203309,6/14/2020,158990,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,CITY OF DOWNEY,12334 Bellflower Blvd,INDEPENDENCE PK; Near skate park ,Downey,CA,90242,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9195172,-118.1246743,6/14/2020,158991,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,TOWNOFDANVILLE,233 Front Street,VILLAGE THEATRE; This station is ADA Accessible ,Danville,CA,94526,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820816,-121.9976227,6/14/2020,158992,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.45 per kWh, $1 per session",,,,,,,,,
ELEC,TOWNOFDANVILLE,223 Front St,VILLAGE_THEATRE; This station is ADA Accessible,Danville,CA,94526,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.821175,-121.99761,6/14/2020,158993,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.45 per kWh, $1 per session",,,,,,,,,
ELEC,IRVINE  CO  OFC,1 Park Plaza,"1 PARK PLAZA 01; Stations are on P3 of the parking structure serving 1 Park Plaza.
1 PARK PLAZA 02; Stations are on P3 of the parking structure serving 1 Park Plaza.",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.679508,-117.839832,6/14/2020,158994,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,BP CITY HALL,7871 Pinchot Ct,COMM CNTR DC 1; -,Buena Park,CA,90621,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.8632519,-117.9957075,6/14/2020,158995,2020-06-14 09:21:15 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $1 per additional hour, $0.25 per kWh",,,,,,,,,
ELEC,IRVINE  CO  OFC,3 Park Plaza,"3 PARK PLAZA 02; Parking Rates Apply: Enter 3 Park Plaza Garage, follow signs, stations are on the 3rd Level at South End of the garage.
3 PARK PLAZA 03; Parking Rates Apply: Enter 3 Park Plaza Parking Garage, follow signs, stations are on Level 3.
3 PARK PLAZA 05; Stations are on P3 of the parking structure serving 3 Park Plaza.",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.676941,-117.839247,6/14/2020,158996,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,CITYOFTEMECULA,28462 Old Town Front St,"6TH ST GATEWAY; Lot is across the street from the Fire Station
6TH ST LOT; Lot is across the street from the Fire Station",Temecula,CA,92590,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.495871,-117.15152,6/14/2020,158997,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $1 per additional hour, $1 per kWh",,,,,,,,,
ELEC,CITYOFTEMECULA,41000 Main St,"PKING GARAGE E; 3rd Floor Parking Garage
PKING GARAGE W; 3rd Floor Parking Garage",Temecula,CA,92590,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.494038,-117.147587,6/14/2020,158998,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $1 per additional hour, $1 per kWh",,,,,,,,,
ELEC,IRVINE  CO  OFC,401 B St,"WFP P5 01; Stations are on Level P5A
WFP P5 02; Stations are on Level P5A
WFP P5 03; Stations are on Level P5A
WFP P5 04; Enter Parking Structure, proceed to Level P5, follow signs, this station is in an ADA stall by the elevator",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.717474,-117.160461,6/14/2020,158999,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,COUNTY EVSE,9661 Conservation Rd,BRANCH CENTER 3,Sacramento,CA,95827,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5467541,-121.3365838,6/14/2020,159000,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,WESTFIELD SA,400 S Baldwin Ave,WESTFIELD SA #3,Arcadia,CA,91007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1330883,-118.0523153,6/14/2020,159001,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $3 per additional hour, $0.28 per kWh",,,,,,,,,
ELEC,DC CORRIDOR,40050 CA-49,"OAKHURST DC1; Near Jack in the Box
OAKHURST DC2; Near Jack in the Box
OAKHURST L2; Near Jack in the Box",Oakhurst,CA,93644,,888-758-4389,E,,Public,24 hours daily,,,,,,2,4,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.333524,-119.660331,6/14/2020,159002,2020-06-14 09:21:15 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.1 per hour, $0.25 per kWh",,,,,,,,,
ELEC,TPSD,200 La Terraza Blvd,"ESC 1
ESC 2",Escondido,CA,92025,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.114994,-117.096329,6/14/2020,159003,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$10 per session,,,,,,,,,
ELEC,SIERRA RIDGE,100 Fowler Ave,"SIERRA RIDGE 1; Near rear pool house
SIERRA RIDGE 2; Near main office",Clovis,CA,93611,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,36.828918,-119.684012,6/14/2020,159004,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35 per kWh,,,,,,,,,
ELEC,CIRCA COMMERICA,1200 S Figueroa St,"LVLB2 SPACE 145; LEVEL B2
STATION 10; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, before 3rd floor ramp on west wall.
STATION 11; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments on the 2nd floor.  
STATION 12; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, immediately after gate arms to the right, next to 3rd floor ramp, on pillar.
STATION 13; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, immediately after gate arms to the right, before 3rd floor ramp, on north wall.
STATION 14; Station is located in the parking structure of Circa Apartments. 1st floor, before ramp to 1m floor on west wall.
STATION 15; Station is located in the parking structure of Circa Apartments. 1st floor, before ramp to 1m floor on south wall.
STATION 1; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 1m floor, immediately after gate arms to the right, before 2nd floor ramp on west wall.
STATION 2; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. Floor 1m, before ramp to second floor on south wall.
STATION 3; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. Floor 1m, before ramp to second floor on south wall.
STATION 4; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, straight ahead after ramp on east wall.
STATION 5; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, straight ahead after ramp on east wall.
STATION 6; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, straight ahead after ramp on east wall.
STATION 7; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, turn right after ramp on west wall next to ramp.
STATION 8; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, turn right after ramp on west wall next to ramp.  
STATION 9; OPEN TO PUBLIC! Station is located in the parking structure of Circa Apartments. 2nd floor, turn left after ramp on west wall next to ramp.  ",Los Angeles,CA,90015,,888-758-4389,E,,Public,24 hours daily,,,,,,24,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.041841,-118.266372,6/14/2020,159005,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $3 per additional hour, $0.23 per kWh",,,,,,,,,
ELEC,SHORELINE SQ,301 E Ocean Blvd,STATION 02; Near to the elevator ,Long Beach,CA,90802,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.767708,-118.189026,6/14/2020,159006,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3.5 per additional hour, $1.25 per kWh, maximum payment of $16",,,,,,,,,
ELEC,IRVINE  CO  OFC,4820 Eastgate Mall,"4820 EASTGATE 1; Stations are Behind the 4820 Bldg.
4820 EASTGATE 2; Stations are Behind the 4820 Bldg.
4820 EASTGATE 3; Stations are Behind the 4820 Bldg.",San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.883439,-117.206783,6/14/2020,159007,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,P1 STATION 1,9300 Washington Blvd,P1 - 1; Level 1,Culver City,CA,90232,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0252022,-118.392569,6/14/2020,159008,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.27 per kWh,,,,,,,,,
ELEC,VCH,41169 Goodwin Way,"EV1; Behind MOB building
EV2; Behind MOB building
EV3; Behind MOB building
EV4; Behind MOB building
EV5; Van accessible stall
EV6; Standard accessible stall",Madera,CA,93636,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,36.88632,-119.799153,6/14/2020,159009,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,
ELEC,CITY OF DOWNEY,10627 Old River School Rd,RIO HONDO GOLF; Near main entrance ,Downey,CA,90241,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9531849,-118.1451184,6/14/2020,159010,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,SAN BENITO CO.,481 4th St,STATION 04,Hollister,CA,95023,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.8521696,-121.4054963,6/14/2020,159011,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,IRVINE  CO  OFC,600 West Broadway,"600 W BROAD 01; Station are on P2.
600 W BROAD 02; Stations are on Level 2.
600 W BROAD 03; Stations are on P2.
600 W BROAD 04; Stations are on P2.
600 W BROAD 05; Stations are on P2.",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,9,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.715922,-117.168672,6/14/2020,159012,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,ESSEX,400/450 Concar (AM),PARK GREEN 4; 2nd floor garage ,San Mateo,CA,94402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.553333,-122.30825,6/14/2020,159013,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,
ELEC,IRVINE  CO  OFC,165 Technology Dr,"CBC 165 TECH 01; Stations are in back of the 165 Technology building.
CBC 165 TECH 02; Stations are in back of the 165 Technology Bldg.",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.664386,-117.74606,6/14/2020,159014,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,ELECTRIC LODGE,1416 Electric Ave,TERMINAL 2,Los Angeles,CA,90291,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.991164,-118.4650223,6/14/2020,159015,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.36 per kWh",,,,,,,,,
ELEC,CITY OF DOWNEY,10999 Little Lake Rd,"WILDERNESS PK 1
WILDERNESS PK 2",Downey,CA,90241,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.935362,-118.100518,6/14/2020,159016,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,CITY OF DOWNEY,11016 Newville Ave,RIO SG PARK 2,Downey,CA,90241,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9306417,-118.1102401,6/14/2020,159017,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,CITY OF DOWNEY,9612 Ardine St,RIO SG PARK 1; Near park entrance ,Downey,CA,90241,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9306663,-118.1102819,6/14/2020,159018,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,CITY OF DOWNEY,"12400 Columbia Way, Downey, CA 90242",DISCOVERY PK; Near baseball field ,Downey,CA,90242,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9202075,-118.1309975,6/14/2020,159019,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,CITY OF DOWNEY,10419 Rives Ave,FURMAN PK; Near parking lot entrance ,Downey,CA,90241,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9524511,-118.136794,6/14/2020,159020,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,DC CORRIDOR,45020 US-101,"LAYTONVILLE DC2; Along 101 Freeway
LAYTONVILLE L2; -",Laytonville,CA,95454,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.689032,-123.483866,6/14/2020,159021,2020-06-14 09:21:15 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.55 per hour, $0.2 per kWh",,,,,,,,,
ELEC,CITY OF TRACY,50 E 6th St,TRANSIT PARKING,Tracy,CA,95376,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7345939,-121.4242007,6/14/2020,159022,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,CAISO,250 Outcropping Way,"EVCS-10; No Public Access. For Employee Use Only.
EVCS-11; No Public Access. For Employee Use Only.
EVCS-12; No Public Access. For Employee Use Only.
EVCS-13; No Public Access. For Employee Use Only.
EVCS-14; No Public Access. For Employee Use Only.
EVCS-15; No Public Access. For Employee Use Only.
EVCS-16; No Public Access. For Employee Use Only.
EVCS-17; No Public Access. For Employee Use Only.
EVCS-18; No General Public Access - Must be a Registered Visitor
EVCS-1; Front parking lot 
EVCS-3; Front parking lot 
EVCS-4; Front parking lot 
EVCS-5; Front parking lot 
EVCS-6; No General Public Access - Must be a registered visitor
EVCS-7; No General Public Access - Must be a Registered Visitor
EVCS-8; No Public Access. For Employee Use Only.
EVCS-9; No Public Access. For Employee Use Only.",Folsom,CA,95630,,888-758-4389,E,,Public,24 hours daily,,,,,,33,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.643672,-121.148439,6/14/2020,159023,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on kWh used. $0.1 per kWh,,,,,,,,,
ELEC,DC CORRIDOR,1184 Broadway,"HANGTOWN CT4K; Behind McDonald's in back parking lot
HANGTOWN DC1; Behind McDonald's in back parking lot 
HANGTOWN DC2; Behind McDonald's in the the back parking lot ",Placerville,CA,95667,,888-758-4389,E,,Public,24 hours daily,,,,,,2,4,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.730653,-120.78854,6/14/2020,159024,2020-06-14 09:21:15 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.1 per hour, $0.25 per kWh",,,,,,,,,
ELEC,6080 CENTER DR,6100 Center Dr,"HHC11-6100; L2 east wall
HHC12-6100; L2 on the east wall
HHC13-6100; L2 east wall
HHC14-6100; L2 east wall",Los Angeles,CA,90045,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.977036,-118.392419,6/14/2020,159025,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.5 per hour for the first 3 hours, and $5 per additional hour",,,,,,,,,
ELEC,DC CORRIDOR,US-101,LAYTONVILLE DC1; -,Laytonville,CA,95454,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6892481,-123.4832916,6/14/2020,159026,2020-06-14 09:21:15 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.1 per hour, $0.25 per kWh",,,,,,,,,
ELEC,DC CORRIDOR,4040 Rd 89,"CHEVRON D. DC1; In Chevron Parking Lot
CHEVRON D. L2; In Chevron parking lot",Dunnigan,CA,95937,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.881138,-121.971362,6/14/2020,159027,2020-06-14 09:21:15 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.1 per hour, $0.25 per kWh",,,,,,,,,
ELEC,AV HARLEY,1759 W Ave J 12,DCFAST HOG,Lancaster,CA,93534,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.680115,-118.16331,6/14/2020,159028,2020-06-14 09:21:15 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $0.1 per additional hour, $0.19 per kWh",,,,,,,,,
